Time,IndoorConcentration,SubslabConcentration,AvgGroundwaterConcentration,AttenuationSubslab,AttenuationAvgGroundwater,logIndoorConcentration,logAttenuationSubslab,logAttenuationAvgGroundwater,IndoorOutdoorPressure,SubslabPressure,AirExchangeRate,Season,CPM,LandDrain,Blower
2011-07-16 15:06:00,0.048354631441208606,12.58,27261.11111111111,0.0038437703848337524,1.7737586426365497e-06,-1.3155619225524384,-2.4152425636616885,-5.751105475430048,0.20282955,0.712456179,0.26753943977241307,Summer,Off,Open,Off
2011-07-16 19:06:00,0.059100105094810514,12.58,27261.11111111111,0.004697941581463475,2.167927229889116e-06,-1.2284117468335383,-2.3280923879427884,-5.663955299711148,0.38356155,0.7475011690000001,0.4019238756179579,Summer,Off,Open,Off
2011-07-16 23:06:00,0.06447284192161147,12.58,27261.11111111111,0.005125027179778336,2.3650115235153994e-06,-1.1906231859441383,-2.2903038270533886,-5.626166738821748,-0.30428761600000004,0.8499998559999999,0.4228002057627668,Summer,Off,Open,Off
2011-07-17 03:07:00,0.05372736826800956,12.58,27261.11111111111,0.004270855983148613,1.9708429362628328e-06,-1.2698044319917632,-2.3694850731010133,-5.7053479848693724,0.578996091,0.727392488,0.386884611664571,Summer,Off,Open,Off
2011-07-17 07:07:00,0.06447284192161147,12.58,27261.11111111111,0.005125027179778336,2.3650115235153994e-06,-1.1906231859441383,-2.2903038270533886,-5.626166738821748,1.133805617,0.65075281,0.37851307447244736,Summer,Off,Open,Off
2011-07-17 11:07:00,0.06984557874841242,12.58,27261.11111111111,0.005552112778093197,2.5620958171416827e-06,-1.1558610796849265,-2.255541720794177,-5.5914046325625355,0.791116858,0.601132104,0.31093077126377816,Summer,Off,Open,Off
2011-07-17 15:07:00,0.059100105094810514,12.58,27261.11111111111,0.004697941581463475,2.167927229889116e-06,-1.2284117468335383,-2.3280923879427884,-5.663955299711148,0.820173226,0.868896447,0.45433205615544214,Summer,Off,Open,Off
2011-07-17 19:07:00,0.048354631441208606,12.58,27261.11111111111,0.0038437703848337524,1.7737586426365497e-06,-1.3155619225524384,-2.4152425636616885,-5.751105475430048,0.459347445,0.9447979670000001,0.5870037372571271,Summer,Off,Open,Off
2011-07-17 23:07:00,0.059100105094810514,12.58,27261.11111111111,0.004697941581463475,2.167927229889116e-06,-1.2284117468335383,-2.3280923879427884,-5.663955299711148,0.538219702,0.964728267,0.5299183042614263,Summer,Off,Open,Off
2011-07-18 03:07:00,0.048354631441208606,12.58,27261.11111111111,0.0038437703848337524,1.7737586426365497e-06,-1.3155619225524384,-2.4152425636616885,-5.751105475430048,0.010020484,0.646327384,0.5916226236491282,Summer,Off,Open,Off
2011-07-18 07:07:00,0.08596378922881528,12.58,27261.11111111111,0.006833369573037781,3.1533486980205323e-06,-1.0656844493358384,-2.1653650904450887,-5.501228002213448,-0.019674103000000002,0.458026471,0.7072135785007072,Summer,Off,Open,Off
2011-07-18 14:31:00,0.17730031528443155,12.58,27261.11111111111,0.014093824744390426,6.503781689667349e-06,-0.7512904921138758,-1.8509711332231258,-5.186834044991485,0.10215609099999999,0.33376966199999997,0.7448882046952786,Summer,Off,Open,Off
2011-07-18 18:31:00,0.1343184206700239,12.58,27261.11111111111,0.010677139957871534,4.927107340657082e-06,-0.8718644233197256,-1.9715450644289758,-5.307407976197335,0.68921308,0.40155142899999996,0.8500871339312279,Summer,Off,Open,Off
2011-07-18 22:31:00,0.12894568384322294,12.58,27261.11111111111,0.010250054359556672,4.730023047030799e-06,-0.8895931902801572,-1.9892738313894074,-5.325136743157767,0.343240394,0.653041118,0.7173343854237652,Summer,Off,Open,Off
2011-07-19 02:31:00,0.14506389432362582,12.58,27261.11111111111,0.011531311154501258,5.32127592790965e-06,-0.8384406678327758,-1.938121308942026,-5.2739842207103855,0.141993077,0.7788683559999999,0.6746500252993759,Summer,Off,Open,Off
2011-07-19 06:31:00,0.19879126259163538,12.58,27261.11111111111,0.01580216713764987,7.292118864172482e-06,-0.7016027079247682,-1.8012833490340183,-5.1371462608023775,0.184254775,0.670112892,0.6729550578180553,Summer,Off,Open,Off
2011-07-19 10:31:00,0.22028220989883915,12.58,27261.11111111111,0.017510509530909314,8.080456038677613e-06,-0.6570205752720278,-1.7567012163812779,-5.092564128149637,-2.680849296,0.06659153400000001,0.7181156644963615,Summer,Off,Open,Off
2011-07-19 14:31:00,0.16118210480402867,12.58,27261.11111111111,0.01281256794944584,5.912528808788499e-06,-0.7926831772721008,-1.892363818381351,-5.22822673014971,2.258593975,1.318943167,0.5355803906166315,Summer,Off,Open,Off
2011-07-19 18:31:00,0.1343184206700239,12.58,27261.11111111111,0.010677139957871534,4.927107340657082e-06,-0.8718644233197256,-1.9715450644289758,-5.307407976197335,0.59216951,1.338393078,0.6014615515703158,Summer,Off,Open,Off
2011-07-19 22:31:00,0.10745473653601911,12.58,27261.11111111111,0.008541711966297227,3.9416858725256656e-06,-0.968774436327782,-2.068455077437032,-5.404317989205391,1.21456062,0.317975772,0.5340121220751711,Summer,Off,Open,Off
2011-07-20 02:31:00,0.09133652605561625,12.58,27261.11111111111,0.007260455171352643,3.350432991646816e-06,-1.0393555106134893,-2.1390361517227396,-5.474899063491098,1.156154332,-0.19954905399999998,0.5322546306152863,Summer,Off,Open,Off
2011-07-20 06:31:00,0.1343184206700239,12.58,27261.11111111111,0.010677139957871534,4.927107340657082e-06,-0.8718644233197256,-1.9715450644289758,-5.307407976197335,-0.499490035,-0.048156104000000005,0.4526286408316296,Summer,Off,Open,Off
2011-07-20 10:31:00,0.24714589403284395,12.58,27261.11111111111,0.01964593752248362,9.065877506809031e-06,-0.6070466003101892,-1.7067272414194392,-5.042590153187798,0.026158688,0.145206472,0.44874239942560973,Summer,Off,Open,Off
2011-07-20 14:31:00,0.15043663115042674,12.58,27261.11111111111,0.011958396752816116,5.518360221535931e-06,-0.8226464006495441,-1.922327041758794,-5.258189953527154,-0.075422559,0.508790918,0.43309729530739083,Summer,Off,Open,Off
2011-07-20 18:31:00,0.1343184206700239,12.58,27261.11111111111,0.010677139957871534,4.927107340657082e-06,-0.8718644233197256,-1.9715450644289758,-5.307407976197335,0.551064756,0.20962551399999999,0.43309729530739083,Summer,Off,Open,Off
2011-07-20 22:31:00,0.15043663115042674,12.58,27261.11111111111,0.011958396752816116,5.518360221535931e-06,-0.8226464006495441,-1.922327041758794,-5.258189953527154,4.532959141,0.146425021,0.43309729530739083,Summer,Off,Open,Off
2011-07-21 02:31:00,0.17192757845763057,12.58,27261.11111111111,0.013666739146075562,6.3066973960410646e-06,-0.7646544536718572,-1.8643350947811075,-5.200198006549467,0.141203486,0.661363661,0.43309729530739083,Summer,Off,Open,Off
2011-07-21 06:31:00,0.23102768355244108,12.58,27261.11111111111,0.018364680727539037,8.474624625930181e-06,-0.6363359764121768,-1.7360166175214269,-5.071879529289786,0.34542194299999995,0.613336442,0.43309729530739083,Summer,Off,Open,Off
2011-07-21 10:31:00,0.23640042037924205,12.58,27261.11111111111,0.0187917663258539,8.671708919556464e-06,-0.6263517555055758,-1.7260323966148259,-5.0618953083831855,0.610793378,0.48465067700000003,0.43309729530739083,Summer,Off,Open,Off
2011-07-21 14:31:00,0.16655484163082962,12.58,27261.11111111111,0.0132396535477607,6.109613102414781e-06,-0.7784427381574905,-1.8781233792667407,-5.2139862910351,1.505808412,0.794197178,0.43309729530739083,Summer,Off,Open,Off
2011-07-21 22:31:00,0.17192757845763057,12.58,27261.11111111111,0.013666739146075562,6.3066973960410646e-06,-0.7646544536718572,-1.8643350947811075,-5.200198006549467,1.7108855630000002,0.569995948,0.43309729530739083,Summer,Off,Open,Off
2011-07-22 02:31:00,0.12894568384322294,12.58,27261.11111111111,0.010250054359556672,4.730023047030799e-06,-0.8895931902801572,-1.9892738313894074,-5.325136743157767,0.228903439,0.860569838,0.43309729530739083,Summer,Off,Open,Off
2011-07-22 06:31:00,0.17730031528443155,12.58,27261.11111111111,0.014093824744390426,6.503781689667349e-06,-0.7512904921138758,-1.8509711332231258,-5.186834044991485,1.131147753,0.46504535799999996,0.43309729530739083,Summer,Off,Open,Off
2011-07-22 10:31:00,0.19341852576483443,12.58,27261.11111111111,0.01537508153933501,7.095034570546199e-06,-0.7135019312244759,-1.813182572333726,-5.149045484102086,0.203258642,0.719253348,0.43309729530739083,Summer,Off,Open,Off
2011-07-26 14:45:00,0.08596378922881528,12.58,27261.11111111111,0.006833369573037781,3.1533486980205323e-06,-1.0656844493358384,-2.1653650904450887,-5.501228002213448,0.43818275100000004,0.38506234200000006,0.6296502292976252,Summer,Off,Open,Off
2011-07-26 18:45:00,0.08059105240201433,12.58,27261.11111111111,0.00640628397472292,2.9562644043942494e-06,-1.093713172936082,-2.193393814045332,-5.529256725813691,1.254580816,0.8368158109999999,0.7070968958446271,Summer,Off,Open,Off
2011-07-26 22:45:00,0.11282747336282008,12.58,27261.11111111111,0.008968797564612089,4.138770166151949e-06,-0.947585137257844,-2.0472657783670942,-5.383128690135454,1.5954709580000002,0.7796846279999999,0.5993586862057598,Summer,Off,Open,Off
2011-07-27 02:45:00,0.11820021018962103,12.58,27261.11111111111,0.00939588316292695,4.335854459778232e-06,-0.927381751169557,-2.027062392278807,-5.362925304047167,0.019708915,0.115255593,0.4590771019992808,Summer,Off,Open,Off
2011-07-27 06:45:00,0.08596378922881528,12.58,27261.11111111111,0.006833369573037781,3.1533486980205323e-06,-1.0656844493358384,-2.1653650904450887,-5.501228002213448,-0.068469735,0.7369497279999999,0.5052418845522293,Summer,Off,Open,Off
2011-07-27 10:45:00,0.08596378922881528,12.58,27261.11111111111,0.006833369573037781,3.1533486980205323e-06,-1.0656844493358384,-2.1653650904450887,-5.501228002213448,1.856212926,0.001368163,0.5369223610265954,Summer,Off,Open,Off
2011-07-27 14:45:00,0.08596378922881528,12.58,27261.11111111111,0.006833369573037781,3.1533486980205323e-06,-1.0656844493358384,-2.1653650904450887,-5.501228002213448,1.1084872190000001,0.526515754,0.5369223610265954,Summer,Off,Open,Off
2011-07-27 18:45:00,0.11282747336282008,12.58,27261.11111111111,0.008968797564612089,4.138770166151949e-06,-0.947585137257844,-2.0472657783670942,-5.383128690135454,1.233775399,0.707517092,0.6640914675314613,Summer,Off,Open,Off
2011-07-27 22:45:00,0.09670926288241721,12.58,27261.11111111111,0.007687540769667505,3.5475172852730993e-06,-1.0145319268884572,-2.1142125679977073,-5.450075479766067,-0.040771033,0.5298316120000001,0.6962980155506556,Summer,Off,Open,Off
2011-07-28 02:45:00,0.1343184206700239,12.58,27261.11111111111,0.010677139957871534,4.927107340657082e-06,-0.8718644233197256,-1.9715450644289758,-5.307407976197335,-0.31728050399999996,0.38692704299999997,0.6136475208640157,Summer,Off,Open,Off
2011-07-28 06:45:00,0.10208199970921815,12.58,27261.11111111111,0.008114626367982365,3.7446015788993822e-06,-0.9910508310389343,-2.0907314721481844,-5.426594383916544,-0.043008816,0.416558865,0.5683217458844033,Summer,Off,Open,Off
2011-07-28 10:45:00,0.12894568384322294,12.58,27261.11111111111,0.010250054359556672,4.730023047030799e-06,-0.8895931902801572,-1.9892738313894074,-5.325136743157767,0.331138335,0.433946616,0.5134744246946966,Summer,Off,Open,Off
2011-07-28 14:45:00,0.11820021018962103,12.58,27261.11111111111,0.00939588316292695,4.335854459778232e-06,-0.927381751169557,-2.027062392278807,-5.362925304047167,0.687786683,0.642880838,0.6056690624242913,Summer,Off,Open,Off
2011-07-28 18:45:00,0.09133652605561625,12.58,27261.11111111111,0.007260455171352643,3.350432991646816e-06,-1.0393555106134893,-2.1390361517227396,-5.474899063491098,0.747268688,0.7018867120000001,0.7965271416623522,Summer,Off,Open,Off
2011-07-28 22:45:00,0.05372736826800956,12.58,27261.11111111111,0.004270855983148613,1.9708429362628328e-06,-1.2698044319917632,-2.3694850731010133,-5.7053479848693724,1.196795298,0.376557663,0.6968641114982579,Summer,Off,Open,Off
2011-07-29 02:45:00,0.08059105240201433,12.58,27261.11111111111,0.00640628397472292,2.9562644043942494e-06,-1.093713172936082,-2.193393814045332,-5.529256725813691,-0.03871088,0.440004434,0.7982332437538248,Summer,Off,Open,Off
2011-07-29 06:45:00,0.06447284192161147,12.58,27261.11111111111,0.005125027179778336,2.3650115235153994e-06,-1.1906231859441383,-2.2903038270533886,-5.626166738821748,0.648871395,0.44875689399999996,0.5795029796111535,Summer,Off,Open,Off
2011-07-29 10:45:00,0.11820021018962103,12.58,27261.11111111111,0.00939588316292695,4.335854459778232e-06,-0.927381751169557,-2.027062392278807,-5.362925304047167,0.593392763,0.7357133790000001,0.5790332075544532,Summer,Off,Open,Off
2011-07-29 14:45:00,0.10745473653601911,12.58,27261.11111111111,0.008541711966297227,3.9416858725256656e-06,-0.968774436327782,-2.068455077437032,-5.404317989205391,1.167696977,0.503251795,0.6240574132820219,Summer,Off,Open,Off
2011-07-29 22:45:00,0.10208199970921815,12.58,27261.11111111111,0.008114626367982365,3.7446015788993822e-06,-0.9910508310389343,-2.0907314721481844,-5.426594383916544,-0.13020826800000002,0.683819611,0.6240574132820219,Summer,Off,Open,Off
2011-07-30 02:45:00,0.08596378922881528,12.58,27261.11111111111,0.006833369573037781,3.1533486980205323e-06,-1.0656844493358384,-2.1653650904450887,-5.501228002213448,0.219499845,0.405528509,0.6240574132820219,Summer,Off,Open,Off
2011-07-30 06:45:00,0.06447284192161147,12.58,27261.11111111111,0.005125027179778336,2.3650115235153994e-06,-1.1906231859441383,-2.2903038270533886,-5.626166738821748,0.480392143,0.567044786,0.6240574132820219,Summer,Off,Open,Off
2011-07-30 10:45:00,0.08596378922881528,12.58,27261.11111111111,0.006833369573037781,3.1533486980205323e-06,-1.0656844493358384,-2.1653650904450887,-5.501228002213448,4.040133709,0.8070402809999999,0.6240574132820219,Summer,Off,Open,Off
2011-07-30 14:45:00,0.06984557874841242,12.58,27261.11111111111,0.005552112778093197,2.5620958171416827e-06,-1.1558610796849265,-2.255541720794177,-5.5914046325625355,1.260249272,0.124254679,0.6240574132820219,Summer,Off,Open,Off
2011-07-30 18:45:00,0.09133652605561625,12.58,27261.11111111111,0.007260455171352643,3.350432991646816e-06,-1.0393555106134893,-2.1390361517227396,-5.474899063491098,-0.067164895,0.744671682,0.6240574132820219,Summer,Off,Open,Off
2011-07-30 22:45:00,0.12357294701642198,12.58,27261.11111111111,0.00982296876124181,4.5329387534045155e-06,-0.9080765959741703,-2.0077572370834207,-5.343620148851779,-0.063753325,0.230901117,0.6240574132820219,Summer,Off,Open,Off
2011-07-31 02:45:00,0.11282747336282008,12.58,27261.11111111111,0.008968797564612089,4.138770166151949e-06,-0.947585137257844,-2.0472657783670942,-5.383128690135454,-0.058293044,0.81794716,0.6240574132820219,Summer,Off,Open,Off
2011-07-31 06:47:00,0.16118210480402867,12.58,27261.11111111111,0.01281256794944584,5.912528808788499e-06,-0.7926831772721008,-1.892363818381351,-5.22822673014971,0.170525853,0.789170665,0.6240574132820219,Summer,Off,Open,Off
2011-07-31 10:47:00,0.08596378922881528,12.58,27261.11111111111,0.006833369573037781,3.1533486980205323e-06,-1.0656844493358384,-2.1653650904450887,-5.501228002213448,0.438601015,0.5285770120000001,0.6240574132820219,Summer,Off,Open,Off
2011-07-31 14:47:00,0.11282747336282008,12.58,27261.11111111111,0.008968797564612089,4.138770166151949e-06,-0.947585137257844,-2.0472657783670942,-5.383128690135454,2.030237825,0.593429575,0.6240574132820219,Summer,Off,Open,Off
2011-07-31 18:47:00,0.1343184206700239,12.58,27261.11111111111,0.010677139957871534,4.927107340657082e-06,-0.8718644233197256,-1.9715450644289758,-5.307407976197335,0.335163131,0.870251016,0.6240574132820219,Summer,Off,Open,Off
2011-07-31 22:47:00,0.059100105094810514,12.58,27261.11111111111,0.004697941581463475,2.167927229889116e-06,-1.2284117468335383,-2.3280923879427884,-5.663955299711148,0.089994226,0.608766885,0.6240574132820219,Summer,Off,Open,Off
2011-08-01 02:47:00,0.11282747336282008,12.39,27261.11111111111,0.009106333604747384,4.138770166151949e-06,-0.947585137257844,-2.040656443633907,-5.383128690135454,-0.131145289,0.30189542199999997,0.6240574132820219,Summer,Off,Open,Off
2011-08-01 06:47:00,0.09133652605561625,12.39,27261.11111111111,0.0073717938705097855,3.350432991646816e-06,-1.0393555106134893,-2.1324268169895526,-5.474899063491098,-0.550664005,0.44502801799999997,0.6240574132820219,Summer,Off,Open,Off
2011-08-01 10:47:00,0.07521831557521337,12.39,27261.11111111111,0.006070889069831587,2.7591801107679656e-06,-1.1236763963135252,-2.216747702689589,-5.559219949191134,0.255928696,0.5808141720000001,0.6240574132820219,Summer,Off,Open,Off
2011-08-01 14:47:00,0.10208199970921815,12.39,27261.11111111111,0.008239063737628583,3.7446015788993822e-06,-0.9910508310389343,-2.084122137414998,-5.426594383916544,0.629716123,0.35751513700000004,0.6240574132820219,Summer,Off,Open,Off
2011-08-01 18:47:00,0.09133652605561625,12.39,27261.11111111111,0.0073717938705097855,3.350432991646816e-06,-1.0393555106134893,-2.1324268169895526,-5.474899063491098,0.8176193829999999,0.408659028,0.6240574132820219,Summer,Off,Open,Off
2011-08-03 11:24:00,0.09133652605561625,12.39,27261.11111111111,0.0073717938705097855,3.350432991646816e-06,-1.0393555106134893,-2.1324268169895526,-5.474899063491098,0.523724248,0.238448876,0.6240574132820219,Summer,Off,Open,Off
2011-08-03 15:24:00,0.04298189461440764,12.39,27261.11111111111,0.003469079468475193,1.5766743490102661e-06,-1.3667144449998196,-2.459785751375883,-5.802257997877429,-0.102472969,0.067688033,0.6240574132820219,Summer,Off,Open,Off
2011-08-03 19:24:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,0.015063752,0.644331019,0.6240574132820219,Summer,Off,Open,Off
2011-08-03 23:24:00,0.07521831557521337,12.39,27261.11111111111,0.006070889069831587,2.7591801107679656e-06,-1.1236763963135252,-2.216747702689589,-5.559219949191134,-0.339461067,0.640593356,0.6240574132820219,Summer,Off,Open,Off
2011-08-04 03:24:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,0.11286708599999999,0.47648766299999995,0.6240574132820219,Summer,Off,Open,Off
2011-08-04 07:24:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,1.48842617,0.555341819,0.6240574132820219,Summer,Off,Open,Off
2011-08-04 11:24:00,0.0,12.39,27261.11111111111,0.0,0.0,,,,0.7681322740000001,0.613304897,0.6240574132820219,Summer,Off,Open,Off
2011-08-04 15:24:00,0.06984557874841242,12.39,27261.11111111111,0.005637254136272188,2.5620958171416827e-06,-1.1558610796849265,-2.2489323860609898,-5.5914046325625355,0.484298905,0.856346763,0.6240574132820219,Summer,Off,Open,Off
2011-08-04 19:24:00,0.06447284192161147,12.39,27261.11111111111,0.00520361920271279,2.3650115235153994e-06,-1.1906231859441383,-2.283694492320202,-5.626166738821748,1.628242533,0.8906653109999999,0.6240574132820219,Summer,Off,Open,Off
2011-08-04 23:24:00,0.06984557874841242,12.39,27261.11111111111,0.005637254136272188,2.5620958171416827e-06,-1.1558610796849265,-2.2489323860609898,-5.5914046325625355,-0.170583352,-0.18123567399999999,0.6240574132820219,Summer,Off,Open,Off
2011-08-05 03:24:00,0.07521831557521337,12.39,27261.11111111111,0.006070889069831587,2.7591801107679656e-06,-1.1236763963135252,-2.216747702689589,-5.559219949191134,-0.369575182,0.49793997700000003,0.6240574132820219,Summer,Off,Open,Off
2011-08-05 07:24:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,1.196834573,0.716892075,0.6240574132820219,Summer,Off,Open,Off
2011-08-05 11:24:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,0.5950521320000001,0.441464935,0.6240574132820219,Summer,Off,Open,Off
2011-08-05 15:24:00,0.06447284192161147,12.39,27261.11111111111,0.00520361920271279,2.3650115235153994e-06,-1.1906231859441383,-2.283694492320202,-5.626166738821748,1.111580126,1.190532552,0.6240574132820219,Summer,Off,Open,Off
2011-08-05 19:24:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,0.19926355699999998,0.6570308739999999,0.6240574132820219,Summer,Off,Open,Off
2011-08-05 23:24:00,0.04298189461440764,12.39,27261.11111111111,0.003469079468475193,1.5766743490102661e-06,-1.3667144449998196,-2.459785751375883,-5.802257997877429,3.561888302,0.6949582,0.6240574132820219,Summer,Off,Open,Off
2011-08-06 03:24:00,0.048354631441208606,12.39,27261.11111111111,0.003902714402034593,1.7737586426365497e-06,-1.3155619225524384,-2.408633228928502,-5.751105475430048,0.52856519,0.6103756929999999,0.6240574132820219,Summer,Off,Open,Off
2011-08-06 07:24:00,0.06447284192161147,12.39,27261.11111111111,0.00520361920271279,2.3650115235153994e-06,-1.1906231859441383,-2.283694492320202,-5.626166738821748,1.732373755,0.444407027,0.6240574132820219,Summer,Off,Open,Off
2011-08-06 11:24:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,-0.293924964,0.18963663,0.6240574132820219,Summer,Off,Open,Off
2011-08-06 19:24:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,0.38666011,0.777832395,0.6240574132820219,Summer,Off,Open,Off
2011-08-06 23:24:00,0.04298189461440764,12.39,27261.11111111111,0.003469079468475193,1.5766743490102661e-06,-1.3667144449998196,-2.459785751375883,-5.802257997877429,0.40261558299999994,0.72195491,0.6240574132820219,Summer,Off,Open,Off
2011-08-07 03:24:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,-0.015045088,0.31144569,0.6240574132820219,Summer,Off,Open,Off
2011-08-07 07:24:00,0.04298189461440764,12.39,27261.11111111111,0.003469079468475193,1.5766743490102661e-06,-1.3667144449998196,-2.459785751375883,-5.802257997877429,1.204521682,0.88303873,0.6240574132820219,Summer,Off,Open,Off
2011-08-07 11:24:00,0.06984557874841242,12.39,27261.11111111111,0.005637254136272188,2.5620958171416827e-06,-1.1558610796849265,-2.2489323860609898,-5.5914046325625355,0.867379626,0.590891697,0.6240574132820219,Summer,Off,Open,Off
2011-08-07 15:24:00,0.048354631441208606,12.39,27261.11111111111,0.003902714402034593,1.7737586426365497e-06,-1.3155619225524384,-2.408633228928502,-5.751105475430048,1.06605138,0.621859236,0.6240574132820219,Summer,Off,Open,Off
2011-08-07 19:24:00,0.032236420960805735,12.39,27261.11111111111,0.002601809601356395,1.1825057617576997e-06,-1.4916531816081195,-2.584724487984183,-5.927196734485729,0.652473903,0.8239859890000001,0.6240574132820219,Summer,Off,Open,Off
2011-08-07 23:24:00,0.037609157787606685,12.39,27261.11111111111,0.0030354445349157935,1.3795900553839828e-06,-1.4247063919775065,-2.51777769835357,-5.8602499448551155,1.898080007,1.2096214790000002,0.6240574132820219,Summer,Off,Open,Off
2011-08-08 03:26:00,0.032236420960805735,12.39,27261.11111111111,0.002601809601356395,1.1825057617576997e-06,-1.4916531816081195,-2.584724487984183,-5.927196734485729,0.462650712,0.715828082,0.6240574132820219,Summer,Off,Open,Off
2011-08-08 07:28:00,0.037609157787606685,12.39,27261.11111111111,0.0030354445349157935,1.3795900553839828e-06,-1.4247063919775065,-2.51777769835357,-5.8602499448551155,1.863483266,0.66575042,0.6240574132820219,Summer,Off,Open,Off
2011-08-08 11:30:00,0.06984557874841242,12.39,27261.11111111111,0.005637254136272188,2.5620958171416827e-06,-1.1558610796849265,-2.2489323860609898,-5.5914046325625355,0.18146305100000001,0.5711723000000001,0.6240574132820219,Summer,Off,Open,Off
2011-08-08 15:32:00,0.016118210480402868,12.39,27261.11111111111,0.0013009048006781974,5.912528808788499e-07,-1.7926831772721008,-2.885754483648164,-6.22822673014971,0.7371080640000001,0.427711633,0.6240574132820219,Summer,Off,Open,Off
2011-08-08 19:34:00,0.04298189461440764,12.39,27261.11111111111,0.003469079468475193,1.5766743490102661e-06,-1.3667144449998196,-2.459785751375883,-5.802257997877429,0.37423998299999994,0.7486703109999999,0.6240574132820219,Summer,Off,Open,Off
2011-08-08 23:36:00,0.06984557874841242,12.39,27261.11111111111,0.005637254136272188,2.5620958171416827e-06,-1.1558610796849265,-2.2489323860609898,-5.5914046325625355,0.757960417,0.664004615,0.6240574132820219,Summer,Off,Open,Off
2011-08-09 03:38:00,0.059100105094810514,12.39,27261.11111111111,0.004769984269153391,2.167927229889116e-06,-1.2284117468335383,-2.321483053209602,-5.663955299711148,0.786922793,0.510154756,0.6240574132820219,Summer,Off,Open,Off
2011-08-09 07:40:00,0.05372736826800956,12.39,27261.11111111111,0.004336349335593992,1.9708429362628328e-06,-1.2698044319917632,-2.3628757383678267,-5.7053479848693724,1.1584242359999999,0.6799313859999999,0.6240574132820219,Summer,Off,Open,Off
2011-08-09 11:42:00,0.09133652605561625,12.39,27261.11111111111,0.0073717938705097855,3.350432991646816e-06,-1.0393555106134893,-2.1324268169895526,-5.474899063491098,0.520437375,0.381832212,0.6240574132820219,Summer,Off,Open,Off
2011-08-09 15:44:00,0.04298189461440764,12.39,27261.11111111111,0.003469079468475193,1.5766743490102661e-06,-1.3667144449998196,-2.459785751375883,-5.802257997877429,0.8787915079999999,-0.073084797,0.6240574132820219,Summer,Off,Open,Off
2011-08-09 17:13:00,0.02686368413400478,12.39,27261.11111111111,0.002168174667796996,9.854214681314164e-07,-1.5708344276557444,-2.663905734031808,-6.006377980533354,1.579753172,0.564333302,0.6240574132820219,Summer,Off,Open,Off
2011-08-09 21:13:00,0.04298189461440764,12.39,27261.11111111111,0.003469079468475193,1.5766743490102661e-06,-1.3667144449998196,-2.459785751375883,-5.802257997877429,0.27221662399999996,0.33878463799999997,0.6240574132820219,Summer,Off,Open,Off
2011-08-10 01:13:00,0.02149094730720382,12.39,27261.11111111111,0.0017345397342375965,7.883371745051331e-07,-1.667744440663801,-2.760815747039864,-6.10328799354141,-0.022137494,0.472708991,0.6240574132820219,Summer,Off,Open,Off
2011-08-10 05:13:00,0.037609157787606685,12.39,27261.11111111111,0.0030354445349157935,1.3795900553839828e-06,-1.4247063919775065,-2.51777769835357,-5.8602499448551155,0.696462221,0.339770022,0.6240574132820219,Summer,Off,Open,Off
2011-08-10 09:13:00,0.04298189461440764,12.39,27261.11111111111,0.003469079468475193,1.5766743490102661e-06,-1.3667144449998196,-2.459785751375883,-5.802257997877429,0.670155996,0.43284839,0.6240574132820219,Summer,Off,Open,Off
2011-08-10 13:13:00,0.048354631441208606,12.39,27261.11111111111,0.003902714402034593,1.7737586426365497e-06,-1.3155619225524384,-2.408633228928502,-5.751105475430048,0.24159778,0.40390786100000003,0.6240574132820219,Summer,Off,Open,Off
2011-08-10 17:13:00,0.037609157787606685,12.39,27261.11111111111,0.0030354445349157935,1.3795900553839828e-06,-1.4247063919775065,-2.51777769835357,-5.8602499448551155,1.480775278,0.6436221520000001,0.6240574132820219,Summer,Off,Open,Off
2011-08-10 21:13:00,0.032236420960805735,12.39,27261.11111111111,0.002601809601356395,1.1825057617576997e-06,-1.4916531816081195,-2.584724487984183,-5.927196734485729,0.62480764,0.651413833,0.6240574132820219,Summer,Off,Open,Off
